ID	gene	chr	cds_start	cds_end	type
rna-XM_707328.1	XM_707328.1	NC_032094.1	1012023	1013172	mRNA
rna-XM_707331.2	XM_707331.2	NC_032094.1	1013237	1015511	mRNA
rna-XM_707332.2	XM_707332.2	NC_032094.1	1015668	1016658	mRNA
rna-XM_707333.2	XM_707333.2	NC_032094.1	1016756	1019129	mRNA
rna-XM_707336.2	XM_707336.2	NC_032094.1	1019275	1020757	mRNA
rna-XM_707338.2	XM_707338.2	NC_032094.1	1020999	1021746	mRNA
rna-XM_707339.2	XM_707339.2	NC_032094.1	1021986	1023228	mRNA
rna-XM_707341.2	XM_707341.2	NC_032094.1	1023236	1024922	mRNA
rna-XM_707342.2	XM_707342.2	NC_032094.1	1025129	1026875	mRNA
rna-XM_707343.1	XM_707343.1	NC_032094.1	1028579	1031093	mRNA
rna-XM_715322.2	XM_715322.2	NC_032095.1	116	1155	mRNA
rna-XM_715321.2	XM_715321.2	NC_032095.1	1245	2040	mRNA
rna-XM_715320.1	XM_715320.1	NC_032095.1	2277	2769	mRNA
rna-XM_715318.1	XM_715318.1	NC_032095.1	2746	3421	mRNA
rna-XM_715316.1	XM_715316.1	NC_032095.1	3463	5761	mRNA
rna-XM_715315.1	XM_715315.1	NC_032095.1	5798	6467	mRNA
rna-XM_715313.1	XM_715313.1	NC_032095.1	6522	7476	mRNA
rna-XM_715312.1	XM_715312.1	NC_032095.1	7582	9430	mRNA
rna-XM_715311.1	XM_715311.1	NC_032095.1	10023	13080	mRNA
rna-XM_715310.1	XM_715310.1	NC_032095.1	14046	15825	mRNA
rna-XM_019475472.1	XM_019475472.1	NC_032095.1	15981	16662	mRNA
rna-XM_715309.2	XM_715309.2	NC_032095.1	16743	17208	mRNA
rna-XM_715308.1	XM_715308.1	NC_032095.1	17254	18298	mRNA
rna-XM_715307.1	XM_715307.1	NC_032095.1	18320	18851	mRNA
rna-XM_715306.1	XM_715306.1	NC_032095.1	19178	19871	mRNA
rna-XM_715305.1	XM_715305.1	NC_032095.1	19887	20349	mRNA
rna-XM_715304.1	XM_715304.1	NC_032095.1	21071	23375	mRNA
rna-XM_715303.1	XM_715303.1	NC_032095.1	23535	25842	mRNA
rna-XM_715302.1	XM_715302.1	NC_032095.1	26061	27036	mRNA
rna-XM_715301.1	XM_715301.1	NC_032095.1	27137	28232	mRNA
rna-XM_715299.2	XM_715299.2	NC_032095.1	28224	30591	mRNA
rna-XM_715300.1	XM_715300.1	NC_032095.1	30550	31618	mRNA
rna-XM_715298.1	XM_715298.1	NC_032095.1	31778	33545	mRNA
rna-XM_715296.1	XM_715296.1	NC_032095.1	33809	34454	mRNA
rna-XM_715295.1	XM_715295.1	NC_032095.1	34631	35195	mRNA
rna-XM_715294.1	XM_715294.1	NC_032095.1	35364	38295	mRNA
rna-XM_715293.1	XM_715293.1	NC_032095.1	38506	39679	mRNA
rna-XM_715292.1	XM_715292.1	NC_032095.1	41586	43167	mRNA
rna-XM_019475473.1	XM_019475473.1	NC_032095.1	43378	45102	mRNA
rna-XM_715290.1	XM_715290.1	NC_032095.1	46308	47109	mRNA
rna-XM_715289.1	XM_715289.1	NC_032095.1	47151	47988	mRNA
rna-XM_715287.1	XM_715287.1	NC_032095.1	48460	51214	mRNA
rna-XM_715286.1	XM_715286.1	NC_032095.1	51706	52855	mRNA
rna-XM_715284.1	XM_715284.1	NC_032095.1	52950	55866	mRNA
rna-XM_715283.1	XM_715283.1	NC_032095.1	56057	57377	mRNA
rna-XM_715282.1	XM_715282.1	NC_032095.1	59070	60084	mRNA
rna-XM_715281.1	XM_715281.1	NC_032095.1	60278	61298	mRNA
rna-XM_715280.1	XM_715280.1	NC_032095.1	61436	62255	mRNA
rna-XM_715279.1	XM_715279.1	NC_032095.1	62477	63944	mRNA
rna-XM_715278.1	XM_715278.1	NC_032095.1	64157	65279	mRNA
rna-XM_715277.1	XM_715277.1	NC_032095.1	65302	68746	mRNA
rna-XM_715276.1	XM_715276.1	NC_032095.1	69077	69539	mRNA
rna-XM_715275.1	XM_715275.1	NC_032095.1	70600	72361	mRNA
rna-XM_019475474.1	XM_019475474.1	NC_032095.1	72657	74332	mRNA
rna-XM_715273.1	XM_715273.1	NC_032095.1	74656	75454	mRNA
rna-XM_715272.1	XM_715272.1	NC_032095.1	75619	76342	mRNA
rna-XM_715271.1	XM_715271.1	NC_032095.1	76424	77930	mRNA
rna-XM_715270.1	XM_715270.1	NC_032095.1	79445	80990	mRNA
rna-XM_715268.1	XM_715268.1	NC_032095.1	81173	81905	mRNA
rna-XM_715269.1	XM_715269.1	NC_032095.1	81345	81816	mRNA
rna-XM_715267.1	XM_715267.1	NC_032095.1	82583	83879	mRNA
rna-XM_715266.1	XM_715266.1	NC_032095.1	84176	87452	mRNA
rna-XM_715264.1	XM_715264.1	NC_032095.1	87577	88111	mRNA
rna-XM_715263.1	XM_715263.1	NC_032095.1	88680	91080	mRNA
rna-XM_715262.1	XM_715262.1	NC_032095.1	91358	92165	mRNA
rna-XM_715261.1	XM_715261.1	NC_032095.1	92422	95923	mRNA
rna-XM_715260.1	XM_715260.1	NC_032095.1	96042	96723	mRNA
rna-XM_715259.1	XM_715259.1	NC_032095.1	96927	97902	mRNA
rna-XM_715258.1	XM_715258.1	NC_032095.1	97942	99298	mRNA
rna-XM_715257.1	XM_715257.1	NC_032095.1	99536	101327	mRNA
rna-XM_715256.1	XM_715256.1	NC_032095.1	101628	103806	mRNA
rna-XM_019475475.1	XM_019475475.1	NC_032095.1	103976	105816	mRNA
rna-XM_715252.1	XM_715252.1	NC_032095.1	115893	117909	mRNA
rna-XM_715251.1	XM_715251.1	NC_032095.1	122843	126245	mRNA
rna-XM_715250.1	XM_715250.1	NC_032095.1	126560	127202	mRNA
rna-XM_715249.1	XM_715249.1	NC_032095.1	127378	128182	mRNA
rna-XM_715248.1	XM_715248.1	NC_032095.1	129227	129608	mRNA
rna-XM_019475476.1	XM_019475476.1	NC_032095.1	131584	131860	mRNA
rna-XM_715247.2	XM_715247.2	NC_032095.1	132566	134273	mRNA
rna-XM_715245.1	XM_715245.1	NC_032095.1	135509	136031	mRNA
rna-XM_715244.1	XM_715244.1	NC_032095.1	137281	143053	mRNA
rna-XM_019475477.1	XM_019475477.1	NC_032095.1	143528	143912	mRNA
rna-XM_715243.1	XM_715243.1	NC_032095.1	144059	144569	mRNA
rna-XM_715242.1	XM_715242.1	NC_032095.1	145916	146819	mRNA
rna-XM_715241.1	XM_715241.1	NC_032095.1	148190	150485	mRNA
rna-XM_019475478.1	XM_019475478.1	NC_032095.1	150849	153243	mRNA
rna-XM_715237.1	XM_715237.1	NC_032095.1	153346	153889	mRNA
rna-XM_715236.1	XM_715236.1	NC_032095.1	154465	155746	mRNA
rna-XM_715235.1	XM_715235.1	NC_032095.1	156149	157241	mRNA
rna-XM_715234.2	XM_715234.2	NC_032095.1	157501	159808	mRNA
rna-XM_715233.2	XM_715233.2	NC_032095.1	160709	163940	mRNA
rna-XM_715232.1	XM_715232.1	NC_032095.1	165659	168671	mRNA
rna-XM_715231.1	XM_715231.1	NC_032095.1	171719	172424	mRNA
rna-XM_715230.1	XM_715230.1	NC_032095.1	174288	176121	mRNA
rna-XM_715228.2	XM_715228.2	NC_032095.1	176561	179318	mRNA
rna-XM_715226.1	XM_715226.1	NC_032095.1	188022	188811	mRNA
rna-XM_715224.1	XM_715224.1	NC_032095.1	190073	191255	mRNA
rna-XM_715223.1	XM_715223.1	NC_032095.1	191452	192481	mRNA
rna-XM_715222.1	XM_715222.1	NC_032095.1	195078	197781	mRNA
rna-XM_715221.1	XM_715221.1	NC_032095.1	198459	200568	mRNA
rna-XM_715220.1	XM_715220.1	NC_032095.1	200871	201708	mRNA
rna-XM_019475479.1	XM_019475479.1	NC_032095.1	202216	203082	mRNA
rna-XM_715218.1	XM_715218.1	NC_032095.1	205032	206040	mRNA
rna-XM_715217.1	XM_715217.1	NC_032095.1	209133	211122	mRNA
rna-XM_715216.1	XM_715216.1	NC_032095.1	211800	212739	mRNA
rna-XM_715215.2	XM_715215.2	NC_032095.1	211826	212249	mRNA
rna-XM_715214.2	XM_715214.2	NC_032095.1	212897	214127	mRNA
rna-XM_715213.1	XM_715213.1	NC_032095.1	214244	214766	mRNA
rna-XM_715212.1	XM_715212.1	NC_032095.1	214924	218578	mRNA
rna-XM_715211.1	XM_715211.1	NC_032095.1	218778	220611	mRNA
rna-XM_715210.1	XM_715210.1	NC_032095.1	221545	222589	mRNA
rna-XM_715208.1	XM_715208.1	NC_032095.1	222725	223154	mRNA
rna-XM_019475480.1	XM_019475480.1	NC_032095.1	223295	226653	mRNA
rna-XM_715206.2	XM_715206.2	NC_032095.1	230873	232412	mRNA
rna-XM_707376.2	XM_707376.2	NC_032095.1	236121	236562	mRNA
rna-XM_707377.2	XM_707377.2	NC_032095.1	244440	245340	mRNA
rna-XM_019475481.1	XM_019475481.1	NC_032095.1	245474	245753	mRNA
rna-XM_707378.1	XM_707378.1	NC_032095.1	246115	247258	mRNA
rna-XM_707379.1	XM_707379.1	NC_032095.1	248249	249536	mRNA
rna-XM_707380.1	XM_707380.1	NC_032095.1	249859	250768	mRNA
rna-XM_707381.1	XM_707381.1	NC_032095.1	250791	252975	mRNA
rna-XM_707382.1	XM_707382.1	NC_032095.1	253346	254183	mRNA
rna-XM_707383.1	XM_707383.1	NC_032095.1	254403	255339	mRNA
rna-XM_707384.1	XM_707384.1	NC_032095.1	255372	256806	mRNA
rna-XM_019475482.1	XM_019475482.1	NC_032095.1	257911	259124	mRNA
rna-XM_707386.1	XM_707386.1	NC_032095.1	259273	261082	mRNA
rna-XM_707387.1	XM_707387.1	NC_032095.1	261259	262552	mRNA
rna-XM_707388.1	XM_707388.1	NC_032095.1	263351	263858	mRNA
rna-XM_707389.1	XM_707389.1	NC_032095.1	263895	264606	mRNA
rna-XM_707391.1	XM_707391.1	NC_032095.1	266118	267939	mRNA
rna-XM_707392.2	XM_707392.2	NC_032095.1	268106	273401	mRNA
rna-XM_707393.1	XM_707393.1	NC_032095.1	273668	275717	mRNA
rna-XM_707394.1	XM_707394.1	NC_032095.1	275785	276745	mRNA
rna-XM_707395.1	XM_707395.1	NC_032095.1	277181	277736	mRNA
rna-XM_707396.1	XM_707396.1	NC_032095.1	278052	279501	mRNA
rna-XM_707397.1	XM_707397.1	NC_032095.1	281374	282502	mRNA
rna-XM_707398.1	XM_707398.1	NC_032095.1	285899	286292	mRNA
rna-XM_707399.2	XM_707399.2	NC_032095.1	286774	289093	mRNA
rna-XM_716331.1	XM_716331.1	NC_032095.1	290110	291139	mRNA
rna-XM_716330.1	XM_716330.1	NC_032095.1	292251	293031	mRNA
rna-XM_716329.1	XM_716329.1	NC_032095.1	295831	296773	mRNA
rna-XM_716328.1	XM_716328.1	NC_032095.1	302674	303043	mRNA
rna-XM_716327.1	XM_716327.1	NC_032095.1	303150	305370	mRNA
rna-XM_716326.1	XM_716326.1	NC_032095.1	305827	308848	mRNA
rna-XM_019475483.1	XM_019475483.1	NC_032095.1	309228	310165	mRNA
rna-XM_716324.1	XM_716324.1	NC_032095.1	310444	311785	mRNA
rna-XM_716323.1	XM_716323.1	NC_032095.1	312569	313262	mRNA
rna-XM_716322.1	XM_716322.1	NC_032095.1	313804	315115	mRNA
rna-XM_716321.1	XM_716321.1	NC_032095.1	317083	318727	mRNA
rna-XM_716320.1	XM_716320.1	NC_032095.1	320554	322387	mRNA
rna-XM_716317.1	XM_716317.1	NC_032095.1	325169	326693	mRNA
rna-XM_716316.1	XM_716316.1	NC_032095.1	329714	336473	mRNA
rna-XM_716313.1	XM_716313.1	NC_032095.1	336676	337897	mRNA
rna-XM_716312.1	XM_716312.1	NC_032095.1	338746	339883	mRNA
rna-XM_716311.1	XM_716311.1	NC_032095.1	340589	343976	mRNA
rna-XM_716309.1	XM_716309.1	NC_032095.1	344243	345575	mRNA
rna-XM_716308.1	XM_716308.1	NC_032095.1	345793	346918	mRNA
rna-XM_019475484.1	XM_019475484.1	NC_032095.1	347244	347582	mRNA
rna-XM_716306.1	XM_716306.1	NC_032095.1	347812	349792	mRNA
rna-XM_716305.1	XM_716305.1	NC_032095.1	350988	352284	mRNA
rna-XM_716304.1	XM_716304.1	NC_032095.1	352677	354111	mRNA
rna-XM_019475485.1	XM_019475485.1	NC_032095.1	354541	356139	mRNA
rna-XM_716301.1	XM_716301.1	NC_032095.1	356174	358622	mRNA
rna-XM_716300.1	XM_716300.1	NC_032095.1	359155	360895	mRNA
rna-XM_716299.2	XM_716299.2	NC_032095.1	363740	364475	mRNA
rna-XM_716298.2	XM_716298.2	NC_032095.1	369529	369886	mRNA
rna-XM_716297.2	XM_716297.2	NC_032095.1	370379	371207	mRNA
rna-XM_716296.2	XM_716296.2	NC_032095.1	371480	372662	mRNA
rna-XM_716295.1	XM_716295.1	NC_032095.1	373128	373893	mRNA
rna-XM_019475486.1	XM_019475486.1	NC_032095.1	373997	374338	mRNA
rna-XM_716294.1	XM_716294.1	NC_032095.1	374589	375264	mRNA
rna-XM_716293.1	XM_716293.1	NC_032095.1	375743	376628	mRNA
rna-XM_716291.1	XM_716291.1	NC_032095.1	377221	377785	mRNA
rna-XM_716289.2	XM_716289.2	NC_032095.1	380241	384336	mRNA
rna-XM_716286.1	XM_716286.1	NC_032095.1	384486	385383	mRNA
rna-XM_716285.1	XM_716285.1	NC_032095.1	385957	388798	mRNA
rna-XM_716284.1	XM_716284.1	NC_032095.1	390346	391843	mRNA
rna-XM_716283.1	XM_716283.1	NC_032095.1	392019	392511	mRNA
rna-XM_716282.1	XM_716282.1	NC_032095.1	393002	393695	mRNA
rna-XM_716281.2	XM_716281.2	NC_032095.1	394414	399358	mRNA
rna-XM_019475487.1	XM_019475487.1	NC_032095.1	399686	401742	mRNA
rna-XM_716278.2	XM_716278.2	NC_032095.1	402403	404011	mRNA
rna-XM_716277.2	XM_716277.2	NC_032095.1	404172	405123	mRNA
rna-XM_019475488.1	XM_019475488.1	NC_032095.1	405641	405839	mRNA
rna-XM_716276.1	XM_716276.1	NC_032095.1	406701	408138	mRNA
rna-XM_716275.2	XM_716275.2	NC_032095.1	408385	409249	mRNA
rna-XM_716274.2	XM_716274.2	NC_032095.1	411052	411787	mRNA
rna-XM_716273.1	XM_716273.1	NC_032095.1	412310	412922	mRNA
rna-XM_716272.2	XM_716272.2	NC_032095.1	413291	416609	mRNA
rna-XM_716271.1	XM_716271.1	NC_032095.1	418438	419293	mRNA
rna-XM_716270.1	XM_716270.1	NC_032095.1	419927	421982	mRNA
rna-XM_716269.1	XM_716269.1	NC_032095.1	422228	423401	mRNA
rna-XM_716267.2	XM_716267.2	NC_032095.1	429940	431671	mRNA
rna-XM_716265.2	XM_716265.2	NC_032095.1	432210	433887	mRNA
rna-XM_716263.1	XM_716263.1	NC_032095.1	435296	437282	mRNA
rna-XM_716262.1	XM_716262.1	NC_032095.1	438031	439222	mRNA
rna-XM_716260.1	XM_716260.1	NC_032095.1	439524	441648	mRNA
rna-XM_716259.2	XM_716259.2	NC_032095.1	449869	450904	mRNA
rna-XM_716257.2	XM_716257.2	NC_032095.1	455358	457362	mRNA
rna-XM_716256.2	XM_716256.2	NC_032095.1	458218	460717	mRNA
rna-XM_716255.2	XM_716255.2	NC_032095.1	460993	461365	mRNA
rna-XM_716254.1	XM_716254.1	NC_032095.1	461677	462148	mRNA
rna-XM_716253.2	XM_716253.2	NC_032095.1	462240	463041	mRNA
rna-XM_019475489.1	XM_019475489.1	NC_032095.1	463551	464776	mRNA
rna-XM_716251.2	XM_716251.2	NC_032095.1	465063	467130	mRNA
rna-XM_716248.1	XM_716248.1	NC_032095.1	467305	467767	mRNA
rna-XM_716247.1	XM_716247.1	NC_032095.1	468120	469158	mRNA
rna-XM_716246.2	XM_716246.2	NC_032095.1	469495	470368	mRNA
rna-XM_716245.2	XM_716245.2	NC_032095.1	470402	471722	mRNA
rna-XM_716244.2	XM_716244.2	NC_032095.1	472181	475838	mRNA
rna-XM_716243.1	XM_716243.1	NC_032095.1	475894	476923	mRNA
rna-XM_716242.1	XM_716242.1	NC_032095.1	477160	477799	mRNA
rna-XM_716241.2	XM_716241.2	NC_032095.1	480364	482479	mRNA
rna-XM_716240.2	XM_716240.2	NC_032095.1	483231	483624	mRNA
rna-XM_716239.2	XM_716239.2	NC_032095.1	483802	485029	mRNA
rna-XM_716237.2	XM_716237.2	NC_032095.1	487108	487966	mRNA
rna-XM_716236.1	XM_716236.1	NC_032095.1	489298	491008	mRNA
rna-XM_716235.1	XM_716235.1	NC_032095.1	492272	492731	mRNA
rna-XM_716234.2	XM_716234.2	NC_032095.1	493960	494419	mRNA
rna-XM_716232.1	XM_716232.1	NC_032095.1	495606	496065	mRNA
rna-XM_716230.1	XM_716230.1	NC_032095.1	496850	497402	mRNA
rna-XM_716229.2	XM_716229.2	NC_032095.1	497854	499960	mRNA
rna-XM_716228.2	XM_716228.2	NC_032095.1	500153	501344	mRNA
rna-XM_716227.1	XM_716227.1	NC_032095.1	502655	504995	mRNA
rna-XM_716226.2	XM_716226.2	NC_032095.1	505457	510197	mRNA
rna-XM_716225.2	XM_716225.2	NC_032095.1	510338	511619	mRNA
rna-XM_716224.2	XM_716224.2	NC_032095.1	511804	514204	mRNA
rna-XM_716223.2	XM_716223.2	NC_032095.1	515707	516121	mRNA
rna-XM_716222.1	XM_716222.1	NC_032095.1	517529	518033	mRNA
rna-XM_716220.2	XM_716220.2	NC_032095.1	519129	519618	mRNA
rna-XM_716219.2	XM_716219.2	NC_032095.1	520546	521104	mRNA
rna-XM_716217.2	XM_716217.2	NC_032095.1	523710	526224	mRNA
rna-XM_716215.2	XM_716215.2	NC_032095.1	526541	527896	mRNA
rna-XM_716214.1	XM_716214.1	NC_032095.1	529015	530869	mRNA
rna-XM_716213.2	XM_716213.2	NC_032095.1	530885	532163	mRNA
rna-XM_019475490.1	XM_019475490.1	NC_032095.1	532245	533123	mRNA
rna-XM_716211.1	XM_716211.1	NC_032095.1	533815	534331	mRNA
rna-XM_716210.2	XM_716210.2	NC_032095.1	534959	538232	mRNA
rna-XM_716209.2	XM_716209.2	NC_032095.1	538374	539295	mRNA
rna-XM_019475491.1	XM_019475491.1	NC_032095.1	540437	540911	mRNA
rna-XM_716208.1	XM_716208.1	NC_032095.1	541378	542170	mRNA
rna-XM_716207.1	XM_716207.1	NC_032095.1	542110	543661	mRNA
rna-XM_716206.2	XM_716206.2	NC_032095.1	545756	547433	mRNA
rna-XM_716205.2	XM_716205.2	NC_032095.1	547658	548327	mRNA
rna-XM_716203.2	XM_716203.2	NC_032095.1	548600	552542	mRNA
rna-XM_705659.2	XM_705659.2	NC_032095.1	552626	553001	mRNA
rna-XM_705023.2	XM_705023.2	NC_032095.1	554232	558933	mRNA
rna-XM_705022.2	XM_705022.2	NC_032095.1	558963	559916	mRNA
rna-XM_705658.1	XM_705658.1	NC_032095.1	560573	562490	mRNA
rna-XM_705657.1	XM_705657.1	NC_032095.1	563063	564953	mRNA
rna-XM_705656.1	XM_705656.1	NC_032095.1	565311	566472	mRNA
rna-XM_705655.1	XM_705655.1	NC_032095.1	566563	567244	mRNA
rna-XM_705654.1	XM_705654.1	NC_032095.1	568035	571017	mRNA
rna-XM_705653.1	XM_705653.1	NC_032095.1	571202	571655	mRNA
rna-XM_705652.2	XM_705652.2	NC_032095.1	571897	573106	mRNA
rna-XM_711916.2	XM_711916.2	NC_032095.1	593117	596198	mRNA
rna-XM_711913.2	XM_711913.2	NC_032095.1	596434	597913	mRNA
rna-XM_711911.2	XM_711911.2	NC_032095.1	597969	601086	mRNA
rna-XM_711910.2	XM_711910.2	NC_032095.1	601520	604766	mRNA
rna-XM_711909.1	XM_711909.1	NC_032095.1	605319	606051	mRNA
rna-XM_711908.1	XM_711908.1	NC_032095.1	609390	610782	mRNA
rna-XM_711907.1	XM_711907.1	NC_032095.1	612137	613691	mRNA
rna-XM_711906.2	XM_711906.2	NC_032095.1	614916	616851	mRNA
rna-XM_711904.2	XM_711904.2	NC_032095.1	617610	621030	mRNA
rna-XM_711903.2	XM_711903.2	NC_032095.1	621308	621806	mRNA
rna-XM_711902.2	XM_711902.2	NC_032095.1	622106	623468	mRNA
rna-XM_711900.2	XM_711900.2	NC_032095.1	624650	627284	mRNA
rna-XM_711899.2	XM_711899.2	NC_032095.1	629775	632691	mRNA
rna-XM_711898.2	XM_711898.2	NC_032095.1	633411	635133	mRNA
rna-XM_711897.2	XM_711897.2	NC_032095.1	635248	636553	mRNA
rna-XM_711896.2	XM_711896.2	NC_032095.1	636727	639031	mRNA
rna-XM_711895.1	XM_711895.1	NC_032095.1	639192	640713	mRNA
rna-XM_711894.2	XM_711894.2	NC_032095.1	641272	642400	mRNA
rna-XM_711893.1	XM_711893.1	NC_032095.1	642585	644340	mRNA
rna-XM_711892.2	XM_711892.2	NC_032095.1	644347	647710	mRNA
rna-XM_711891.2	XM_711891.2	NC_032095.1	648089	652049	mRNA
rna-XM_711890.2	XM_711890.2	NC_032095.1	652100	652583	mRNA
rna-XM_711889.2	XM_711889.2	NC_032095.1	653586	656172	mRNA
rna-XM_711888.2	XM_711888.2	NC_032095.1	656371	657406	mRNA
rna-XM_711887.1	XM_711887.1	NC_032095.1	658009	658528	mRNA
rna-XM_711886.1	XM_711886.1	NC_032095.1	658744	659356	mRNA
rna-XM_711885.1	XM_711885.1	NC_032095.1	659497	660100	mRNA
rna-XM_711884.2	XM_711884.2	NC_032095.1	660101	662387	mRNA
rna-XM_711881.2	XM_711881.2	NC_032095.1	662699	667772	mRNA
rna-XM_019475492.1	XM_019475492.1	NC_032095.1	669561	671481	mRNA
rna-XM_711875.1	XM_711875.1	NC_032095.1	671606	672854	mRNA
rna-XM_711874.1	XM_711874.1	NC_032095.1	675477	676158	mRNA
rna-XM_711873.2	XM_711873.2	NC_032095.1	676793	677996	mRNA
rna-XM_711872.2	XM_711872.2	NC_032095.1	678064	678643	mRNA
rna-XM_711871.2	XM_711871.2	NC_032095.1	679340	681512	mRNA
rna-XM_711870.2	XM_711870.2	NC_032095.1	682297	684385	mRNA
rna-XM_711869.2	XM_711869.2	NC_032095.1	685121	687359	mRNA
rna-XM_711868.2	XM_711868.2	NC_032095.1	687920	690194	mRNA
rna-XM_019475493.1	XM_019475493.1	NC_032095.1	691393	692238	mRNA
rna-XM_711866.2	XM_711866.2	NC_032095.1	693434	694121	mRNA
rna-XM_711864.2	XM_711864.2	NC_032095.1	695610	696768	mRNA
rna-XM_711863.2	XM_711863.2	NC_032095.1	697005	700323	mRNA
rna-XM_711862.1	XM_711862.1	NC_032095.1	700559	700940	mRNA
rna-XM_711861.2	XM_711861.2	NC_032095.1	703276	705439	mRNA
rna-XM_711860.2	XM_711860.2	NC_032095.1	705588	707268	mRNA
rna-XM_711859.1	XM_711859.1	NC_032095.1	708438	709125	mRNA
rna-XM_711858.2	XM_711858.2	NC_032095.1	710679	711873	mRNA
rna-XM_711855.2	XM_711855.2	NC_032095.1	713475	715191	mRNA
rna-XM_706594.2	XM_706594.2	NC_032095.1	716696	721385	mRNA
rna-XM_706593.2	XM_706593.2	NC_032095.1	727463	728846	mRNA
rna-XM_706592.2	XM_706592.2	NC_032095.1	731778	732447	mRNA
rna-XM_706591.2	XM_706591.2	NC_032095.1	732620	735782	mRNA
rna-XM_706590.2	XM_706590.2	NC_032095.1	736054	737536	mRNA
rna-XM_706589.2	XM_706589.2	NC_032095.1	737813	738770	mRNA
rna-XM_706588.2	XM_706588.2	NC_032095.1	738907	739837	mRNA
rna-XM_706587.2	XM_706587.2	NC_032095.1	740653	742282	mRNA
rna-XM_706586.2	XM_706586.2	NC_032095.1	742536	743631	mRNA
rna-XM_019475494.1	XM_019475494.1	NC_032095.1	744357	744657	mRNA
rna-XM_706584.1	XM_706584.1	NC_032095.1	744897	745518	mRNA
rna-XM_706583.2	XM_706583.2	NC_032095.1	745807	748996	mRNA
rna-XM_706582.2	XM_706582.2	NC_032095.1	749267	751232	mRNA
rna-XM_706581.2	XM_706581.2	NC_032095.1	753810	755640	mRNA
rna-XM_706580.2	XM_706580.2	NC_032095.1	756764	758426	mRNA
rna-XM_706579.1	XM_706579.1	NC_032095.1	758520	759939	mRNA
rna-XM_706578.1	XM_706578.1	NC_032095.1	762311	764132	mRNA
rna-XM_706577.2	XM_706577.2	NC_032095.1	765203	765881	mRNA
rna-XM_707064.2	XM_707064.2	NC_032095.1	771010	774148	mRNA
rna-XM_707065.2	XM_707065.2	NC_032095.1	774905	777236	mRNA
rna-XM_707066.2	XM_707066.2	NC_032095.1	777675	778842	mRNA
rna-XM_707044.2	XM_707044.2	NC_032095.1	779701	780436	mRNA
rna-XM_707045.1	XM_707045.1	NC_032095.1	780463	781264	mRNA
rna-XM_707046.1	XM_707046.1	NC_032095.1	781558	783811	mRNA
rna-XM_707047.1	XM_707047.1	NC_032095.1	784192	786196	mRNA
rna-XM_707048.1	XM_707048.1	NC_032095.1	789475	790456	mRNA
rna-XM_707049.1	XM_707049.1	NC_032095.1	792046	793453	mRNA
rna-XM_707050.1	XM_707050.1	NC_032095.1	793703	795782	mRNA
rna-XM_707051.1	XM_707051.1	NC_032095.1	796797	798657	mRNA
rna-XM_707052.1	XM_707052.1	NC_032095.1	800394	802665	mRNA
rna-XM_707053.1	XM_707053.1	NC_032095.1	802913	806345	mRNA
rna-XM_707054.1	XM_707054.1	NC_032095.1	806680	808660	mRNA
rna-XM_019475495.1	XM_019475495.1	NC_032095.1	809085	809449	mRNA
rna-XM_707057.1	XM_707057.1	NC_032095.1	809747	811217	mRNA
rna-XM_707058.1	XM_707058.1	NC_032095.1	811481	812438	mRNA
rna-XM_707060.1	XM_707060.1	NC_032095.1	812903	814979	mRNA
rna-XM_707061.1	XM_707061.1	NC_032095.1	815420	817079	mRNA
rna-XM_707062.2	XM_707062.2	NC_032095.1	817564	819406	mRNA
rna-XM_705444.1	XM_705444.1	NC_032095.1	820477	821188	mRNA
rna-XM_705443.1	XM_705443.1	NC_032095.1	822570	823998	mRNA
rna-XM_705442.2	XM_705442.2	NC_032095.1	824287	827590	mRNA
rna-XM_705441.1	XM_705441.1	NC_032095.1	827987	829871	mRNA
rna-XM_705440.2	XM_705440.2	NC_032095.1	830248	833116	mRNA
rna-XM_705438.1	XM_705438.1	NC_032095.1	836243	836981	mRNA
rna-XM_705437.1	XM_705437.1	NC_032095.1	837010	837775	mRNA
rna-XM_710159.1	XM_710159.1	NC_032095.1	838197	839559	mRNA
rna-XM_710158.1	XM_710158.1	NC_032095.1	840835	842005	mRNA
rna-XM_710157.1	XM_710157.1	NC_032095.1	842327	842942	mRNA
rna-XM_710156.1	XM_710156.1	NC_032095.1	843504	846696	mRNA
rna-XM_710155.1	XM_710155.1	NC_032095.1	846799	847324	mRNA
rna-XM_710154.1	XM_710154.1	NC_032095.1	847594	848101	mRNA
rna-XM_710153.1	XM_710153.1	NC_032095.1	848743	849739	mRNA
rna-XM_710152.1	XM_710152.1	NC_032095.1	850057	852295	mRNA
rna-XM_710151.1	XM_710151.1	NC_032095.1	853116	854598	mRNA
rna-XM_019475496.1	XM_019475496.1	NC_032095.1	855126	855881	mRNA
rna-XM_710149.1	XM_710149.1	NC_032095.1	856036	856963	mRNA
rna-XM_710148.1	XM_710148.1	NC_032095.1	857113	859144	mRNA
rna-XM_710146.1	XM_710146.1	NC_032095.1	860160	861222	mRNA
rna-XM_710144.1	XM_710144.1	NC_032095.1	861406	861733	mRNA
rna-XM_710143.1	XM_710143.1	NC_032095.1	862086	862881	mRNA
rna-XM_710142.1	XM_710142.1	NC_032095.1	863304	864765	mRNA
rna-XM_710141.1	XM_710141.1	NC_032095.1	866442	867900	mRNA
rna-XM_710140.1	XM_710140.1	NC_032095.1	868065	868530	mRNA
