ID	gene	chr	cds_start	cds_end	type
transcript:YOL161C_mRNA	PAU20	XV	11548	11911	mRNA
transcript:YOL160W_mRNA		XV	14312	14654	mRNA
transcript:YOL159C-A_mRNA		XV	15232	15505	mRNA
transcript:YOL159C_mRNA	CSS3	XV	17280	17796	mRNA
transcript:YOL158C_mRNA	ENB1	XV	19490	21311	mRNA
transcript:YOL157C_mRNA	IMA2	XV	22524	24294	mRNA
transcript:YOL156W_mRNA	HXT11	XV	25272	26976	mRNA
transcript:YOL155W-A_mRNA		XV	27083	27218	mRNA
transcript:YOL155C_mRNA	HPF1	XV	28702	31606	mRNA
transcript:YOL154W_mRNA	ZPS1	XV	34657	35407	mRNA
transcript:YOL152W_mRNA	FRE7	XV	40747	42610	mRNA
transcript:YOL151W_mRNA	GRE2	XV	43693	44722	mRNA
transcript:YOL150C_mRNA		XV	44472	44784	mRNA
transcript:YOL149W_mRNA	DCP1	XV	44937	45633	mRNA
transcript:YOL148C_mRNA	SPT20	XV	45759	47574	mRNA
transcript:YOL147C_mRNA	PEX11	XV	47932	48643	mRNA
transcript:YOL146W_mRNA	PSF3	XV	48863	49448	mRNA
transcript:YOL145C_mRNA	CTR9	XV	49554	52788	mRNA
transcript:YOL144W_mRNA	NOP8	XV	53097	54552	mRNA
transcript:YOL143C_mRNA	RIB4	XV	54594	55104	mRNA
transcript:YOL142W_mRNA	RRP40	XV	55557	56280	mRNA
transcript:YOL141W_mRNA	PPM2	XV	56451	58539	mRNA
transcript:YOL140W_mRNA	ARG8	XV	58758	60030	mRNA
transcript:YOL139C_mRNA	CDC33	XV	60382	61024	mRNA
transcript:YOL138C_mRNA	RTC1	XV	61324	65350	mRNA
transcript:YOL137W_mRNA	BSC6	XV	65620	67114	mRNA
transcript:YOL136C_mRNA	PFK27	XV	67560	68754	mRNA
transcript:YOL135C_mRNA	MED7	XV	69375	70044	mRNA
transcript:YOL134C_mRNA		XV	70155	70545	mRNA
transcript:YOL133W_mRNA	HRT1	XV	70324	70690	mRNA
transcript:YOL132W_mRNA	GAS4	XV	71299	72715	mRNA
transcript:YOL131W_mRNA		XV	73030	73357	mRNA
transcript:YOL130W_mRNA	ALR1	XV	74399	76979	mRNA
transcript:YOL129W_mRNA	VPS68	XV	77559	78114	mRNA
transcript:YOL128C_mRNA	YGK3	XV	78351	79479	mRNA
transcript:YOL127W_mRNA	RPL25	XV	80347	81190	mRNA
transcript:YOL126C_mRNA	MDH2	XV	81786	82920	mRNA
transcript:YOL125W_mRNA	TRM13	XV	83833	85264	mRNA
transcript:YOL124C_mRNA	TRM11	XV	85455	86757	mRNA
transcript:YOL123W_mRNA	HRP1	XV	87843	89448	mRNA
transcript:YOL122C_mRNA	SMF1	XV	89691	91419	mRNA
transcript:YOL121C_mRNA	RPS19A	XV	92025	92850	mRNA
transcript:YOL120C_mRNA	RPL18A	XV	93394	94402	mRNA
transcript:YOL119C_mRNA	MCH4	XV	94855	96361	mRNA
transcript:YOL118C_mRNA		XV	96607	96916	mRNA
transcript:YOL117W_mRNA	RRI2	XV	97550	99488	mRNA
transcript:YOL116W_mRNA	MSN1	XV	99808	100957	mRNA
transcript:YOL115W_mRNA	PAP2	XV	101474	103229	mRNA
transcript:YOL114C_mRNA	PTH4	XV	103316	103925	mRNA
transcript:YOL113W_mRNA	SKM1	XV	104325	106293	mRNA
transcript:YOL112W_mRNA	MSB4	XV	106709	108188	mRNA
transcript:YOL111C_mRNA	MDY2	XV	108257	108896	mRNA
transcript:YOL110W_mRNA	SHR5	XV	109175	109889	mRNA
transcript:YOL109W_mRNA	ZEO1	XV	110296	110638	mRNA
transcript:YOL108C_mRNA	INO4	XV	111430	111886	mRNA
transcript:YOL107W_mRNA		XV	112101	113130	mRNA
transcript:YOL106W_mRNA		XV	113225	113579	mRNA
transcript:YOL105C_mRNA	WSC3	XV	114137	115808	mRNA
transcript:YOL104C_mRNA	NDJ1	XV	116395	117454	mRNA
transcript:YOL103W_mRNA	ITR2	XV	124000	125830	mRNA
transcript:YOL102C_mRNA	TPT1	XV	125996	126689	mRNA
transcript:YOL101C_mRNA	IZH4	XV	126981	127920	mRNA
transcript:YOL100W_mRNA	PKH2	XV	129236	132482	mRNA
transcript:YOL099C_mRNA		XV	132016	132508	mRNA
transcript:YOL098C_mRNA	SDD3	XV	132724	135838	mRNA
transcript:YOL097W-A_mRNA		XV	136219	136405	mRNA
transcript:YOL097C_mRNA	WRS1	XV	136526	137825	mRNA
transcript:YOL096C_mRNA	COQ3	XV	138106	139045	mRNA
transcript:YOL095C_mRNA	HMI1	XV	139226	141347	mRNA
transcript:YOL094C_mRNA	RFC4	XV	141583	142555	mRNA
transcript:YOL093W_mRNA	TRM10	XV	142814	143696	mRNA
transcript:YOL092W_mRNA	YPQ1	XV	144203	145130	mRNA
transcript:YOL091W_mRNA	SPO21	XV	145333	147163	mRNA
transcript:YOL090W_mRNA	MSH2	XV	147381	150276	mRNA
transcript:YOL089C_mRNA	HAL9	XV	150397	153490	mRNA
transcript:YOL088C_mRNA	MPD2	XV	153911	154745	mRNA
transcript:YOL087C_mRNA	DUF1	XV	155286	158637	mRNA
transcript:YOL086W-A_mRNA	MHF1	XV	159172	159445	mRNA
transcript:YOL086C_mRNA	ADH1	XV	159547	160594	mRNA
transcript:YOL085W-A_mRNA		XV	161578	161791	mRNA
transcript:YOL085C_mRNA		XV	161672	162014	mRNA
transcript:YOL084W_mRNA	PHM7	XV	162355	165331	mRNA
transcript:YOL083W_mRNA	ATG34	XV	165713	166952	mRNA
transcript:YOL083C-A_mRNA		XV	166460	166601	mRNA
transcript:YOL082W_mRNA	ATG19	XV	168726	169974	mRNA
transcript:YOL081W_mRNA	IRA2	XV	171069	180309	mRNA
transcript:YOL080C_mRNA	REX4	XV	180557	181427	mRNA
transcript:YOL079W_mRNA		XV	181056	181455	mRNA
transcript:YOL078W_mRNA	AVO1	XV	181681	185212	mRNA
transcript:YOL077W-A_mRNA	ATP19	XV	185437	185644	mRNA
transcript:YOL077C_mRNA	BRX1	XV	185847	186723	mRNA
transcript:YOL076W_mRNA	MDM20	XV	187023	189414	mRNA
transcript:YOL075C_mRNA		XV	189657	193542	mRNA
transcript:YOL073C_mRNA	DSC2	XV	193831	194800	mRNA
transcript:YOL072W_mRNA	THP1	XV	194969	196337	mRNA
transcript:YOL071W_mRNA	SDH5	XV	196506	196995	mRNA
transcript:YOL070C_mRNA	NBA1	XV	197219	198725	mRNA
transcript:YOL069W_mRNA	NUF2	XV	198941	200297	mRNA
transcript:YOL068C_mRNA	HST1	XV	200367	201879	mRNA
transcript:YOL067C_mRNA	RTG1	XV	201984	202518	mRNA
transcript:YOL066C_mRNA	RIB2	XV	202695	204471	mRNA
transcript:YOL065C_mRNA	INP54	XV	204730	205885	mRNA
transcript:YOL064C_mRNA	MET22	XV	206102	207176	mRNA
transcript:YOL063C_mRNA	CRT10	XV	207391	210265	mRNA
transcript:YOL062C_mRNA	APM4	XV	210519	211995	mRNA
transcript:YOL061W_mRNA	PRS5	XV	212243	213734	mRNA
transcript:YOL060C_mRNA	MAM3	XV	214016	216137	mRNA
transcript:YOL059W_mRNA	GPD2	XV	217125	218448	mRNA
transcript:YOL058W_mRNA	ARG1	XV	219210	220473	mRNA
transcript:YOL057W_mRNA		XV	220766	222902	mRNA
transcript:YOL056W_mRNA	GPM3	XV	223267	224179	mRNA
transcript:YOL055C_mRNA	THI20	XV	224419	226075	mRNA
transcript:YOL054W_mRNA	PSH1	XV	228613	229834	mRNA
transcript:YOL053W_mRNA	AIM39	XV	230084	231272	mRNA
transcript:YOL052C-A_mRNA	DDR2	XV	231569	231755	mRNA
transcript:YOL052C_mRNA	SPE2	XV	232445	233636	mRNA
transcript:YOL051W_mRNA	GAL11	XV	234939	238185	mRNA
transcript:YOL050C_mRNA		XV	237881	238202	mRNA
transcript:YOL049W_mRNA	GSH2	XV	238618	240094	mRNA
transcript:YOL048C_mRNA	RRT8	XV	240203	241310	mRNA
transcript:YOL047C_mRNA	LDS2	XV	241613	242747	mRNA
transcript:YOL046C_mRNA		XV	243465	244140	mRNA
transcript:YOL045W_mRNA	PSK2	XV	243496	246802	mRNA
transcript:YOL044W_mRNA	PEX15	XV	247149	248301	mRNA
transcript:YOL043C_mRNA	NTG2	XV	248391	249534	mRNA
transcript:YOL042W_mRNA	NGL1	XV	249824	250916	mRNA
transcript:YOL041C_mRNA	NOP12	XV	251266	252646	mRNA
transcript:YOL040C_mRNA	RPS15	XV	253148	253577	mRNA
transcript:YOL039W_mRNA	RPP2A	XV	254296	254617	mRNA
transcript:YOL038C-A_mRNA		XV	254925	255021	mRNA
transcript:YOL038W_mRNA	PRE6	XV	255336	256101	mRNA
transcript:YOL037C_mRNA		XV	256665	257019	mRNA
transcript:YOL036W_mRNA		XV	256744	259030	mRNA
transcript:YOL035C_mRNA		XV	258802	259105	mRNA
transcript:YOL034W_mRNA	SMC5	XV	259922	263204	mRNA
transcript:YOL033W_mRNA	MSE1	XV	263474	265085	mRNA
transcript:YOL032W_mRNA	OPI10	XV	265428	266169	mRNA
transcript:YOL031C_mRNA	SIL1	XV	266263	267529	mRNA
transcript:YOL030W_mRNA	GAS5	XV	268186	269641	mRNA
transcript:YOL029C_mRNA		XV	269814	270420	mRNA
transcript:YOL028C_mRNA	YAP7	XV	270632	271370	mRNA
transcript:YOL027C_mRNA	MDM38	XV	272002	273724	mRNA
transcript:YOL026C_mRNA	MIM1	XV	274011	274353	mRNA
transcript:YOL025W_mRNA	LAG2	XV	274956	276939	mRNA
transcript:YOL024W_mRNA		XV	277085	277604	mRNA
transcript:YOL023W_mRNA	IFM1	XV	278055	280086	mRNA
transcript:YOL022C_mRNA	TSR4	XV	280271	281498	mRNA
transcript:YOL021C_mRNA	DIS3	XV	282420	285426	mRNA
transcript:YOL020W_mRNA	TAT2	XV	286171	287950	mRNA
transcript:YOL019W-A_mRNA		XV	288419	288572	mRNA
transcript:YOL019W_mRNA		XV	288897	290553	mRNA
transcript:YOL018C_mRNA	TLG2	XV	290880	292074	mRNA
transcript:YOL017W_mRNA	ESC8	XV	292528	294673	mRNA
transcript:YOL016C_mRNA	CMK2	XV	294776	296120	mRNA
transcript:YOL015W_mRNA	IRC10	XV	297077	298838	mRNA
transcript:YOL014W_mRNA		XV	299692	300067	mRNA
transcript:YOL013W-B_mRNA		XV	300689	300980	mRNA
transcript:YOL013W-A_mRNA		XV	301046	301238	mRNA
transcript:YOL013C_mRNA	HRD1	XV	301379	303035	mRNA
transcript:YOL012C_mRNA	HTZ1	XV	303578	303983	mRNA
transcript:YOL011W_mRNA	PLB3	XV	305348	307409	mRNA
transcript:YOL010W_mRNA	RCL1	XV	307937	309041	mRNA
transcript:YOL009C_mRNA	MDM12	XV	309323	310139	mRNA
transcript:YOL008W_mRNA	COQ10	XV	310311	310935	mRNA
transcript:YOL007C_mRNA	CSI2	XV	311341	312367	mRNA
transcript:YOL006C_mRNA	TOP1	XV	313077	315387	mRNA
transcript:YOL005C_mRNA	RPB11	XV	315812	316175	mRNA
transcript:YOL004W_mRNA	SIN3	XV	316937	321548	mRNA
transcript:YOL003C_mRNA	PFA4	XV	321857	322994	mRNA
transcript:YOL002C_mRNA	IZH2	XV	323410	324364	mRNA
transcript:YOL001W_mRNA	PHO80	XV	325248	326130	mRNA
transcript:YOR001W_mRNA	RRP6	XV	326831	329033	mRNA
transcript:YOR002W_mRNA	ALG6	XV	329416	331051	mRNA
transcript:YOR003W_mRNA	YSP3	XV	331454	332891	mRNA
transcript:YOR004W_mRNA	UTP23	XV	333591	334356	mRNA
transcript:YOR005C_mRNA	DNL4	XV	334508	337343	mRNA
transcript:YOR006C_mRNA	TSR3	XV	337679	338621	mRNA
transcript:YOR007C_mRNA	SGT2	XV	338937	339978	mRNA
transcript:YOR008C_mRNA	SLG1	XV	341277	342414	mRNA
transcript:YOR008C-A_mRNA		XV	342856	343081	mRNA
transcript:YOR008W-B_mRNA		XV	343928	344030	mRNA
transcript:YOR009W_mRNA	TIR4	XV	344334	345798	mRNA
transcript:YOR010C_mRNA	TIR2	XV	346194	346950	mRNA
transcript:YOR011W_mRNA	AUS1	XV	349678	353863	mRNA
transcript:YOR011W-A_mRNA		XV	355651	355858	mRNA
transcript:YOR012W_mRNA		XV	356542	356956	mRNA
transcript:YOR013W_mRNA	IRC11	XV	356750	357221	mRNA
transcript:YOR014W_mRNA	RTS1	XV	357673	359947	mRNA
transcript:YOR015W_mRNA		XV	359992	360352	mRNA
transcript:YOR016C_mRNA	ERP4	XV	360460	361084	mRNA
transcript:YOR017W_mRNA	PET127	XV	361411	363814	mRNA
transcript:YOR018W_mRNA	ROD1	XV	364368	366882	mRNA
transcript:YOR019W_mRNA		XV	368126	370319	mRNA
transcript:YOR020C_mRNA	HSP10	XV	370523	370844	mRNA
transcript:YOR020W-A_mRNA		XV	371684	371957	mRNA
transcript:YOR021C_mRNA	SFM1	XV	372797	373439	mRNA
transcript:YOR022C_mRNA	DDL1	XV	373709	375857	mRNA
transcript:YOR023C_mRNA	AHC1	XV	376011	377712	mRNA
transcript:YOR024W_mRNA		XV	377846	378170	mRNA
transcript:YOR025W_mRNA	HST3	XV	378218	379562	mRNA
transcript:YOR026W_mRNA	BUB3	XV	379780	380806	mRNA
transcript:YOR027W_mRNA	STI1	XV	381052	382822	mRNA
transcript:YOR028C_mRNA	CIN5	XV	383532	384420	mRNA
transcript:YOR029W_mRNA		XV	384599	384935	mRNA
transcript:YOR030W_mRNA	DFG16	XV	386824	388684	mRNA
transcript:YOR032C_mRNA	HMS1	XV	389770	391075	mRNA
transcript:YOR032W-A_mRNA		XV	392175	392376	mRNA
transcript:YOR033C_mRNA	EXO1	XV	392415	394524	mRNA
transcript:YOR034C_mRNA	AKR2	XV	394836	397086	mRNA
transcript:YOR034C-A_mRNA		XV	397425	397668	mRNA
transcript:YOR035C_mRNA	SHE4	XV	397734	400104	mRNA
transcript:YOR036W_mRNA	PEP12	XV	400347	401214	mRNA
transcript:YOR037W_mRNA	CYC2	XV	401554	402655	mRNA
transcript:YOR038C_mRNA	HIR2	XV	402760	405388	mRNA
transcript:YOR039W_mRNA	CKB2	XV	405767	406544	mRNA
transcript:YOR040W_mRNA	GLO4	XV	407063	407921	mRNA
transcript:YOR041C_mRNA		XV	408357	408789	mRNA
transcript:YOR042W_mRNA	CUE5	XV	408424	409660	mRNA
transcript:YOR043W_mRNA	WHI2	XV	410869	412330	mRNA
transcript:YOR044W_mRNA	IRC23	XV	413006	413480	mRNA
transcript:YOR045W_mRNA	TOM6	XV	413851	414037	mRNA
transcript:YOR046C_mRNA	DBP5	XV	414458	415907	mRNA
transcript:YOR047C_mRNA	STD1	XV	416346	417681	mRNA
transcript:YOR048C_mRNA	RAT1	XV	418629	421650	mRNA
transcript:YOR049C_mRNA	RSB1	XV	422667	423732	mRNA
transcript:YOR050C_mRNA		XV	424269	424617	mRNA
transcript:YOR051C_mRNA	ETT1	XV	424845	426084	mRNA
transcript:YOR052C_mRNA	TMC1	XV	426771	427224	mRNA
transcript:YOR053W_mRNA		XV	427816	428158	mRNA
transcript:YOR054C_mRNA	VHS3	XV	427832	429857	mRNA
transcript:YOR055W_mRNA		XV	429477	429912	mRNA
transcript:YOR056C_mRNA	NOB1	XV	430246	431626	mRNA
transcript:YOR057W_mRNA	SGT1	XV	432185	433373	mRNA
transcript:YOR058C_mRNA	ASE1	XV	433687	436345	mRNA
transcript:YOR059C_mRNA	LPL1	XV	438905	440258	mRNA
transcript:YOR060C_mRNA	SLD7	XV	440389	441163	mRNA
transcript:YOR061W_mRNA	CKA2	XV	441533	442553	mRNA
transcript:YOR062C_mRNA		XV	442724	443531	mRNA
transcript:YOR063W_mRNA	RPL3	XV	444685	445849	mRNA
transcript:YOR064C_mRNA	YNG1	XV	446078	446738	mRNA
transcript:YOR065W_mRNA	CYT1	XV	447438	448368	mRNA
transcript:YOR066W_mRNA	MSA1	XV	449435	451325	mRNA
transcript:YOR067C_mRNA	ALG8	XV	451728	453462	mRNA
transcript:YOR069W_mRNA	VPS5	XV	453767	455795	mRNA
transcript:YOR068C_mRNA	VAM10	XV	453868	454213	mRNA
transcript:YOR070C_mRNA	GYP1	XV	455906	457820	mRNA
transcript:YOR071C_mRNA	NRT1	XV	459479	461276	mRNA
transcript:YOR072W_mRNA		XV	461501	461816	mRNA
transcript:YOR072W-A_mRNA		XV	461790	462039	mRNA
transcript:YOR072W-B_mRNA		XV	464468	464630	mRNA
transcript:YOR073W_mRNA	SGO1	XV	464770	466543	mRNA
transcript:YOR074C_mRNA	CDC21	XV	466674	467589	mRNA
transcript:YOR073W-A_mRNA		XV	467389	467623	mRNA
transcript:YOR075W_mRNA	UFE1	XV	468211	469252	mRNA
transcript:YOR076C_mRNA	SKI7	XV	469376	471620	mRNA
transcript:YOR077W_mRNA	RTS2	XV	471898	472597	mRNA
transcript:YOR078W_mRNA	BUD21	XV	472724	473369	mRNA
transcript:YOR079C_mRNA	ATX2	XV	473474	474416	mRNA
transcript:YOR080W_mRNA	DIA2	XV	474593	476792	mRNA
transcript:YOR081C_mRNA	TGL5	XV	476938	479188	mRNA
transcript:YOR082C_mRNA		XV	479295	479637	mRNA
transcript:YOR083W_mRNA	WHI5	XV	479532	480420	mRNA
transcript:YOR084W_mRNA	LPX1	XV	480586	481750	mRNA
transcript:YOR085W_mRNA	OST3	XV	482032	483085	mRNA
transcript:YOR086C_mRNA	TCB1	XV	483218	486779	mRNA
transcript:YOR087W_mRNA	YVC1	XV	487706	489734	mRNA
transcript:YOR089C_mRNA	VPS21	XV	490195	490828	mRNA
transcript:YOR090C_mRNA	PTC5	XV	491122	492841	mRNA
transcript:YOR091W_mRNA	TMA46	XV	493432	494470	mRNA
transcript:YOR092W_mRNA	ECM3	XV	495126	496968	mRNA
transcript:YOR093C_mRNA	CMR2	XV	497505	502452	mRNA
transcript:YOR094W_mRNA	ARF3	XV	502794	503346	mRNA
transcript:YOR095C_mRNA	RKI1	XV	503551	504328	mRNA
transcript:YOR096W_mRNA	RPS7A	XV	505793	506767	mRNA
transcript:YOR097C_mRNA		XV	506977	507505	mRNA
transcript:YOR098C_mRNA	NUP1	XV	507947	511178	mRNA
transcript:YOR099W_mRNA	KTR1	XV	511824	513006	mRNA
transcript:YOR100C_mRNA	CRC1	XV	513294	514278	mRNA
transcript:YOR101W_mRNA	RAS1	XV	515243	516173	mRNA
transcript:YOR102W_mRNA		XV	516422	516773	mRNA
transcript:YOR103C_mRNA	OST2	XV	516448	516841	mRNA
transcript:YOR104W_mRNA	PIN2	XV	517641	518490	mRNA
transcript:YOR105W_mRNA		XV	518194	518521	mRNA
transcript:YOR106W_mRNA	VAM3	XV	519120	519972	mRNA
transcript:YOR107W_mRNA	RGS2	XV	521352	522282	mRNA
transcript:YOR108W_mRNA	LEU9	XV	523026	524841	mRNA
transcript:YOR108C-A_mRNA		XV	524604	524814	mRNA
transcript:YOR109W_mRNA	INP53	XV	525277	528601	mRNA
transcript:YOR110W_mRNA	TFC7	XV	528940	530248	mRNA
transcript:YOR111W_mRNA		XV	530428	531127	mRNA
transcript:YOR112W_mRNA	CEX1	XV	531507	533793	mRNA
transcript:YOR113W_mRNA	AZF1	XV	534074	536819	mRNA
transcript:YOR114W_mRNA		XV	537569	538454	mRNA
transcript:YOR115C_mRNA	TRS33	XV	538658	539465	mRNA
transcript:YOR116C_mRNA	RPO31	XV	539762	544145	mRNA
transcript:YOR117W_mRNA	RPT5	XV	545028	546333	mRNA
transcript:YOR118W_mRNA	RTC5	XV	546856	548560	mRNA
transcript:YOR119C_mRNA	RIO1	XV	548791	550246	mRNA
transcript:YOR120W_mRNA	GCY1	XV	551113	552052	mRNA
transcript:YOR121C_mRNA		XV	551797	552103	mRNA
transcript:YOR122C_mRNA	PFY1	XV	552297	552887	mRNA
transcript:YOR123C_mRNA	LEO1	XV	553175	554570	mRNA
transcript:YOR124C_mRNA	UBP2	XV	554823	558642	mRNA
transcript:YOR125C_mRNA	CAT5	XV	559029	559731	mRNA
transcript:YOR126C_mRNA	IAH1	XV	559960	560677	mRNA
transcript:YOR127W_mRNA	RGA1	XV	561169	564193	mRNA
transcript:YOR128C_mRNA	ADE2	XV	564475	566191	mRNA
transcript:YOR129C_mRNA	AFI1	XV	566876	569558	mRNA
transcript:YOR130C_mRNA	ORT1	XV	569928	570807	mRNA
transcript:YOR131C_mRNA		XV	572181	572838	mRNA
transcript:YOR132W_mRNA	VPS17	XV	573174	574830	mRNA
transcript:YOR133W_mRNA	EFT1	XV	575097	577626	mRNA
transcript:YOR134W_mRNA	BAG7	XV	578563	579793	mRNA
transcript:YOR135C_mRNA	IRC14	XV	580158	580500	mRNA
transcript:YOR136W_mRNA	IDH2	XV	580249	581359	mRNA
transcript:YOR137C_mRNA	SIA1	XV	581812	583681	mRNA
transcript:YOR138C_mRNA	RUP1	XV	584308	586324	mRNA
transcript:YOR139C_mRNA		XV	586949	587342	mRNA
transcript:YOR140W_mRNA	SFL1	XV	586980	589281	mRNA
transcript:YOR141C_mRNA	ARP8	XV	589941	592587	mRNA
transcript:YOR142W_mRNA	LSC1	XV	593056	594046	mRNA
transcript:YOR143C_mRNA	THI80	XV	601382	602342	mRNA
transcript:YOR144C_mRNA	ELG1	XV	602716	605092	mRNA
transcript:YOR145C_mRNA	PNO1	XV	605346	606171	mRNA
transcript:YOR146W_mRNA		XV	605872	606178	mRNA
transcript:YOR147W_mRNA	MDM32	XV	606606	608475	mRNA
transcript:YOR148C_mRNA	SPP2	XV	608639	609197	mRNA
transcript:YOR149C_mRNA	SMP3	XV	609837	611388	mRNA
transcript:YOR150W_mRNA	MRPL23	XV	611998	612490	mRNA
transcript:YOR151C_mRNA	RPB2	XV	612996	616671	mRNA
transcript:YOR152C_mRNA	ATG40	XV	617517	618288	mRNA
transcript:YOR153W_mRNA	PDR5	XV	619839	624375	mRNA
transcript:YOR154W_mRNA	SLP1	XV	624728	626492	mRNA
transcript:YOR155C_mRNA	ISN1	XV	626627	627980	mRNA
transcript:YOR156C_mRNA	NFI1	XV	628359	630540	mRNA
transcript:YOR157C_mRNA	PUP1	XV	630965	631751	mRNA
transcript:YOR158W_mRNA	PET123	XV	632163	633120	mRNA
transcript:YOR159C_mRNA	SME1	XV	633281	633566	mRNA
transcript:YOR160W_mRNA	MTR10	XV	633838	636757	mRNA
transcript:YOR161C_mRNA	PNS1	XV	636938	638558	mRNA
transcript:YOR161W-A_mRNA		XV	637573	637654	mRNA
transcript:YOR161W-B_mRNA		XV	637974	638235	mRNA
transcript:YOR161C-C_mRNA		XV	639120	639267	mRNA
transcript:YOR162C_mRNA	YRR1	XV	639559	641992	mRNA
transcript:YOR163W_mRNA	DDP1	XV	642740	643307	mRNA
transcript:YOR164C_mRNA	GET4	XV	643393	644332	mRNA
transcript:YOR165W_mRNA	SEY1	XV	644565	646896	mRNA
transcript:YOR166C_mRNA	SWT1	XV	647125	648502	mRNA
transcript:YOR167C_mRNA	RPS28A	XV	648803	649007	mRNA
transcript:YOR168W_mRNA	GLN4	XV	649302	651732	mRNA
transcript:YOR169C_mRNA		XV	651375	651840	mRNA
transcript:YOR170W_mRNA		XV	651857	652163	mRNA
transcript:YOR171C_mRNA	LCB4	XV	652009	653884	mRNA
transcript:YOR172W_mRNA	YRM1	XV	654209	656570	mRNA
transcript:YOR173W_mRNA	DCS2	XV	657263	658325	mRNA
transcript:YOR174W_mRNA	MED4	XV	658746	659601	mRNA
transcript:YOR175C_mRNA	ALE1	XV	659814	661674	mRNA
transcript:YOR176W_mRNA	HEM15	XV	662400	663582	mRNA
transcript:YOR177C_mRNA	MPC54	XV	665784	667179	mRNA
transcript:YOR178C_mRNA	GAC1	XV	667859	670241	mRNA
transcript:YOR179C_mRNA	SYC1	XV	671844	672411	mRNA
transcript:YOR180C_mRNA	DCI1	XV	674351	675167	mRNA
transcript:YOR181W_mRNA	LAS17	XV	675938	677840	mRNA
transcript:YOR182C_mRNA	RPS30B	XV	678190	678793	mRNA
transcript:YOR183W_mRNA	FYV12	XV	678871	679261	mRNA
transcript:YOR184W_mRNA	SER1	XV	679356	680544	mRNA
transcript:YOR185C_mRNA	GSP2	XV	681443	682106	mRNA
transcript:YOR186W_mRNA		XV	683110	683545	mRNA
transcript:YOR186C-A_mRNA		XV	683328	683538	mRNA
transcript:YOR187W_mRNA	TUF1	XV	684029	685343	mRNA
transcript:YOR188W_mRNA	MSB1	XV	685766	689180	mRNA
transcript:YOR189W_mRNA	IES4	XV	689623	689974	mRNA
transcript:YOR190W_mRNA	SPR1	XV	690694	692032	mRNA
transcript:YOR191W_mRNA	ULS1	XV	692474	697334	mRNA
transcript:YOR192C_mRNA	THI72	XV	698767	700567	mRNA
transcript:YOR192C-C_mRNA		XV	703987	704224	mRNA
transcript:YOR193W_mRNA	PEX27	XV	710445	711576	mRNA
transcript:YOR194C_mRNA	TOA1	XV	711682	712543	mRNA
transcript:YOR195W_mRNA	SLK19	XV	712865	715331	mRNA
transcript:YOR196C_mRNA	LIP5	XV	715592	716837	mRNA
transcript:YOR197W_mRNA	MCA1	XV	717085	718384	mRNA
transcript:YOR198C_mRNA	BFR1	XV	718652	720065	mRNA
transcript:YOR199W_mRNA		XV	720180	720510	mRNA
transcript:YOR200W_mRNA		XV	720416	720815	mRNA
transcript:YOR201C_mRNA	MRM1	XV	720469	721708	mRNA
transcript:YOR202W_mRNA	HIS3	XV	721945	722608	mRNA
transcript:YOR203W_mRNA		XV	722564	722918	mRNA
transcript:YOR204W_mRNA	DED1	XV	722910	724725	mRNA
transcript:YOR205C_mRNA	GEP3	XV	725563	727234	mRNA
transcript:YOR206W_mRNA	NOC2	XV	727511	729644	mRNA
transcript:YOR207C_mRNA	RET1	XV	730007	733457	mRNA
transcript:YOR208W_mRNA	PTP2	XV	733924	736177	mRNA
transcript:YOR209C_mRNA	NPT1	XV	736436	737726	mRNA
transcript:YOR210W_mRNA	RPB10	XV	738319	738532	mRNA
transcript:YOR211C_mRNA	MGM1	XV	738923	741569	mRNA
transcript:YOR212W_mRNA	STE4	XV	742909	744181	mRNA
transcript:YOR213C_mRNA	SAS5	XV	744534	745281	mRNA
transcript:YOR214C_mRNA	SPR2	XV	745592	746303	mRNA
transcript:YOR215C_mRNA	AIM41	XV	746724	747282	mRNA
transcript:YOR216C_mRNA	RUD3	XV	747524	748979	mRNA
transcript:YOR217W_mRNA	RFC1	XV	749300	751886	mRNA
transcript:YOR218C_mRNA		XV	751475	751895	mRNA
transcript:YOR219C_mRNA	STE13	XV	752213	755009	mRNA
transcript:YOR220W_mRNA	RCN2	XV	755327	756125	mRNA
transcript:YOR221C_mRNA	MCT1	XV	756475	757558	mRNA
transcript:YOR222W_mRNA	ODC2	XV	758329	759253	mRNA
transcript:YOR223W_mRNA	DSC3	XV	759781	760660	mRNA
transcript:YOR224C_mRNA	RPB8	XV	760824	761265	mRNA
transcript:YOR225W_mRNA		XV	761391	761721	mRNA
transcript:YOR226C_mRNA	ISU2	XV	761613	762084	mRNA
transcript:YOR227W_mRNA	HER1	XV	762824	766565	mRNA
transcript:YOR228C_mRNA	MCP1	XV	766868	767777	mRNA
transcript:YOR229W_mRNA	WTM2	XV	768408	769812	mRNA
transcript:YOR230W_mRNA	WTM1	XV	770799	772113	mRNA
transcript:YOR231W_mRNA	MKK1	XV	772600	774127	mRNA
transcript:YOR231C-A_mRNA		XV	773162	773363	mRNA
transcript:YOR232W_mRNA	MGE1	XV	774572	775259	mRNA
transcript:YOR233W_mRNA	KIN4	XV	775845	778248	mRNA
transcript:YOR234C_mRNA	RPL33B	XV	778554	779405	mRNA
transcript:YOR235W_mRNA	IRC13	XV	779869	780184	mRNA
transcript:YOR236W_mRNA	DFR1	XV	780905	781541	mRNA
